"Listing Number","Parcel ID","Short Address","Sold Price","SqFt - Living","Days On Market","SqFt - Total","List Price","Listing Date","Under Contract Date","Sold Date","Cancel Date","Expiration Date","Withdrawn Date","Temp Off Market Date","Subdivision","Under Contract Type","Statistical Listing Entry","Status","Status Change Date","Original List Price","Go Active Date","Expected Closing Date","Fallthrough Date"
"AX-10342737","73424417020007500","9862 Scribner Lane","415000.00","2822.00","91","3656.00","419900.00","2017-09-20","2017-12-20","2018-02-23","","","","","OLYMPIA 2","","","C","2018-02-23","450000.00","","",""
"RX-10375378","73404413000001360","16490 Rustic Road","550000.00","1947.00","77","2840.00","599000.00","2017-10-20","2018-01-05","2018-02-23","","","","","Rustic Ranches","","N","C","2018-02-23","599000.00","","",""
"FX-10074727","73414401040060350","10676 Old Hammock","417500.00","3300.00","200","","429000.00","2017-07-04","2018-01-20","2018-02-21","","","","","BLACK DIAMOND","","","C","2018-02-23","455000.00","","",""
"RX-10384494","73424417020012850","2635 Danforth Terrace","435000.00","2805.00","75","3462.00","459000.00","2017-11-24","2018-02-07","2018-02-23","","","","","OLYMPIA","","N","C","2018-02-23","459000.00","","",""
"RX-10399215","73414331010000240","15726 Bent Creek Road","440000.00","2424.00","11","3026.00","459900.00","2018-01-23","2018-02-03","2018-02-23","","","","","BINKS FOREST OF THE LANDINGS AT WELLINGTON 3","","N","C","2018-02-24","459900.00","","",""
"RX-10392770","73414403030010480","12094 Old Country Road S","395000.00","2166.00","7","3078.00","415000.00","2018-01-02","2018-01-09","2018-02-20","","","","","PINEWOOD EAST 2 OF WELLINGTON","","N","C","2018-02-25","415000.00","","",""
"RX-10374625","73414406020001000","17111 Gulf Pine Circle","648000.00","3210.00","85","4539.00","669000.00","2017-10-19","2018-01-12","2018-02-26","","","","","Binks Estates","","N","C","2018-02-26","689000.00","","",""
"RX-10329337","73414416090000030","2881 Polo Island Drive","1460000.00","3300.00","190","4024.00","1475000.00","2017-04-27","2017-11-03","2018-02-15","","","","","Polo Island Of Palm Beach Polo And Country Club We","","N","C","2018-02-26","1475000.00","","",""
"RX-10397631","73414409020320200","1935 Lynton Circle","390000.00","2129.00","6","3020.00","396500.00","2018-01-18","2018-01-24","2018-02-26","","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","C","2018-02-27","396500.00","","",""
"RX-10396328","73414423070000530","3718 Old Lighthouse Circle","300000.00","1536.00","13","2245.00","319900.00","2018-01-13","2018-01-26","2018-02-27","","","","","GRAND ISLES","","N","C","2018-02-27","329900.00","","",""
"RX-10394925","73414409020400150","12815 Newton Place","380000.00","2237.00","16","3170.00","389900.00","2018-01-09","2018-01-25","2018-02-26","","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","C","2018-02-27","399900.00","","",""
"RX-10395152","73414409020750050","13733 Folkestone Circle","457000.00","2510.00","11","3380.00","477000.00","2018-01-10","2018-01-21","2018-02-26","","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","C","2018-02-27","477000.00","","",""
"RX-10394766","73414403110020350","175 Sandy Pine Court","420000.00","2096.00","13","2960.00","424500.00","2018-01-09","2018-01-22","2018-02-23","","","","","PINES OF WELLINGTON","","N","C","2018-02-28","424500.00","","",""
"RX-10714055","73414404010110070","860 Foresteria Avenue","496000.00","2264.00","3","2962.00","475000.00","2021-05-06","2021-05-09","2021-06-02","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2021-06-03","475000.00","","2021-06-02",""
"RX-10266443","00414425110000420","4489 Kensington Park Way","105000.00","2093.00","515","2720.00","145000.00","2016-09-12","2018-02-09","2018-02-28","","","","","WYCLIFFE","","N","C","2018-02-28","165000.00","","",""
"RX-10376706","73414406030000580","15715 Cypress Creek Lane","495000.00","3072.00","84","4151.00","514900.00","2017-10-26","2018-01-18","2018-02-24","","","","","BINKS FOREST PRESERVE","","N","C","2018-03-01","529900.00","","",""
"RX-10319085","73414415210000050","12503 Cypress Island Way","6695000.00","6428.00","344","10244.00","6895000.00","2017-03-22","2018-03-01","2018-03-01","","","","","CYPRESS ISLAND OF PALM BEACH POLO & COUN","","N","C","2018-03-01","6895000.00","","",""
"RX-10395002","00414425200000650","4195 Imperial Isle Drive","220000.00","2368.00","38","3130.00","245000.00","2018-01-09","2018-02-16","2018-02-28","","","","","Wycliffe - Imperial","","N","C","2018-03-01","245000.00","","",""
"RX-10289848","00414424040001350","3882 Newhaven Lake Drive","335000.00","2762.00","378","3705.00","375000.00","2016-12-07","2017-12-20","2018-02-28","","","","","Wycliffe - Manchester Lakes","","N","C","2018-03-01","375000.00","","",""
"RX-10339534","00414425160000440","4610 Hazleton Lane","165000.00","2606.00","208","3410.00","225000.00","2017-06-02","2017-12-27","2018-01-31","","","","","Wycliffe - Huntington","","N","C","2018-03-01","275000.00","","",""
"RX-10289522","00414425200000400","10823 Royal Devon Way","165000.00","2368.00","430","3123.00","215000.00","2016-12-06","2018-02-09","2018-02-28","","","","","Wycliffe - Imperial Isles","","N","C","2018-03-01","235000.00","","",""
"RX-10400297","73414411010270150","1611 Wyndcliff Drive","290000.00","1403.00","5","2365.00","299000.00","2018-01-26","2018-01-31","2018-03-01","","","","","SOUTH SHORE 2 OF WELLINGTON","","N","C","2018-03-01","299000.00","","",""
"FX-10082751","73424417060018640","9065 Dupont Place","365000.00","2573.00","88","2973.00","389000.00","2017-10-19","2018-01-15","2018-03-01","","","","","Olympia 02 Rep","","","C","2018-03-01","415000.00","","",""
"RX-10382734","73414407090000680","2369 Country Golf Drive","308000.00","1721.00","64","2465.00","315000.00","2017-11-16","2018-01-19","2018-02-28","","","","","LAKEFIELD OF THE LANDINGS AT WELLINGTON","","N","C","2018-03-02","319000.00","","",""
"RX-10397116","73424417020011440","9535 Phipps Lane","680000.00","4086.00","27","4829.00","714995.00","2018-01-16","2018-02-12","2018-03-02","","","","","OLYMPIA 2","","N","C","2018-03-03","714995.00","","",""
"RX-10364928","73414410290001270","12620 White Coral Drive","292000.00","1617.00","145","2039.00","299900.00","2017-09-06","2018-01-29","2018-02-23","","","","","WELLINGTON TR 43","","N","C","2018-03-03","308500.00","","",""
"RX-10404280","73414409020150040","1646 Wiltshire Village Drive","445000.00","2214.00","3","3262.00","439900.00","2018-02-08","2018-02-11","2018-03-05","","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","C","2018-03-05","439900.00","","",""
"RX-10347648","73414406030000010","750 Cedar Cove Road","495000.00","2815.00","204","3904.00","509000.00","2017-07-03","2018-01-23","2018-03-05","","","","","BInks Preserve","","N","C","2018-03-05","524900.00","","",""
"RX-10362928","73414407020010100","15340 Meadow Wood Drive","660000.00","3061.00","144","4219.00","685000.00","2017-08-25","2018-01-16","2018-03-05","","","","","MEADOW WOOD OF THE LANDINGS AT WELLINGTO","","N","C","2018-03-05","699000.00","","",""
"RX-10397047","73414404010110300","14381 Horseshoe Trace","369000.00","1878.00","1","2679.00","369000.00","2018-01-16","2018-01-17","2018-03-05","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2018-03-05","369000.00","","",""
"RX-10357093","73414417010780080","14678 Equestrian Way","2650000.00","3646.00","192","4258.00","2750000.00","2017-08-08","2018-02-16","2018-03-05","","","","","SADDLE TRAIL PARK OF WELLINGTON","","N","C","2018-03-05","2750000.00","","",""
"RX-10310031","73414424050001700","10277 Trianon Place","590000.00","4117.00","300","5198.00","599900.00","2017-02-22","2018-01-01","2018-03-02","","","","","VERSAILLES","","N","C","2018-03-05","599900.00","","",""
"RX-10374988","73424407030006760","2346 Thomson Way","605000.00","4168.00","104","5209.00","629900.00","2017-10-20","2018-02-03","2018-03-05","","","","","OLYMPIA","","N","C","2018-03-06","638800.00","","",""
"RX-10401177","73414411050070360","1595 Old Cypress Trail","358000.00","1902.00","7","2582.00","375000.00","2018-01-30","2018-02-06","2018-03-05","","","","","Eastwood of Wellington","","N","C","2018-03-06","375000.00","","",""
"RX-10378073","73414404010580180","1221 Primrose Lane","352000.00","2052.00","69","2832.00","362000.00","2017-10-31","2018-01-08","2018-02-28","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2018-03-06","362000.00","","",""
"RX-10338414","73414332030140010","14912 Stirrup Lane","700000.00","4330.00","220","5760.00","729000.00","2017-05-30","2018-01-05","2018-03-05","","","","","PADDOCK PARK 1 OF WELLINGTON","","N","C","2018-03-06","799000.00","","",""
"RX-10388813","73424417030003540","8134 Montserrat Place","349900.00","1526.00","5","2121.00","349900.00","2017-12-11","2017-12-16","2018-01-22","","","","","VILLAGEWALK OF WELLINGTON 3","","N","C","2018-03-07","349900.00","","",""
"RX-10370692","73414407050000870","1965 S Club Drive S","461440.00","2947.00","40","4146.00","480000.00","2017-10-05","2017-11-14","2018-03-07","","","","","LAKEFIELD OF THE LANDINGS AT WELLINGTON 3A","","N","C","2018-03-07","480000.00","","",""
"RX-10385050","73414411050070260","1590 Tamarack Way","365000.00","2250.00","12","3150.00","380000.00","2017-12-01","2017-12-13","2018-03-07","","","","","Eastwood","","N","C","2018-03-07","375000.00","","",""
"RX-10394291","73414410290000670","12681 White Coral Drive","340000.00","2280.00","26","3234.00","354900.00","2018-01-07","2018-02-02","2018-03-05","","","","","LAKE POINT WELLINGTON TR 43 (Repl Pt of Tr 43) Lts #1-138","","N","C","2018-03-08","354900.00","","",""
"RX-10396688","73414404060030060","584 Santa Clara Trail","545000.00","2392.00","2","3387.00","549999.00","2018-01-15","2018-01-17","2018-03-08","","","","","PINEWOOD GROVE OF WELLINGTON","","N","C","2018-03-08","549999.00","","",""
"RX-10384398","73414409010090070","1243 Reading Terrace","355000.00","2269.00","60","3140.00","383800.00","2017-11-23","2018-01-22","2018-03-07","","","","","GREENVIEW SHORES 1 OF WELLINGTON","","N","C","2018-03-08","410000.00","","",""
"RX-10394136","73414426010001090","4002 Bluff Harbor Way","342000.00","1904.00","27","2565.00","349900.00","2018-01-06","2018-02-02","2018-03-08","","","","","ISLES AT WELLINGTON","","N","C","2018-03-08","359900.00","","",""
"RX-10397059","73414404010510330","14224 Aster Avenue","437000.00","2506.00","1","3380.00","437000.00","2018-01-16","2018-01-17","2018-03-02","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2018-03-09","437000.00","","",""
"RX-10403301","73414411010300200","11713 Inverness Circle","300000.00","1512.00","9","2361.00","299000.00","2018-02-06","2018-02-15","2018-03-09","","","","","SOUTH SHORE 2 OF WELLINGTON","","N","C","2018-03-09","299000.00","","",""
"RX-10369658","73414415080000420","12587 Mallet Circle","515000.00","1740.00","111","2434.00","539000.00","2017-10-02","2018-01-21","2018-03-09","","","","","CHUKKER COVE P B POLO & CNTRY CLUB WELL","","N","C","2018-03-09","539000.00","","",""
"RX-10337525","73414407040000870","1628 S Club Drive","337500.00","2039.00","196","2572.00","349000.00","2017-05-24","2018-01-19","2018-03-01","","","","","LAKEFIELD OF THE LANDINGS AT WELLINGTON 1","","N","C","2018-03-09","365000.00","","",""
"RX-10378297","73414412060001010","1581 Carriage Brooke Drive","320000.00","1325.00","86","1865.00","339000.00","2017-10-30","2018-01-24","2018-03-01","","","","","WELLINGTONS EDGE PAR 77 PH 2","","N","C","2018-03-10","349.00","","",""
"RX-10360664","73424417020008600","2840 Shaughnessy Drive","445000.00","3156.00","134","4414.00","469000.00","2017-08-21","2018-02-19","2018-03-09","","","","","Olympia","","N","C","2018-03-10","469000.00","","",""
"RX-10365945","73414426030000560","11174 Marina Bay Road","440000.00","2821.00","152","3551.00","449900.00","2017-09-18","2018-02-17","2018-03-08","","","","","ISLES AT WELLINGTON","","N","C","2018-03-10","479000.00","","",""
"RX-10317829","73414408010470060","14593 Draft Horse Lane","1000000.00","2906.00","305","4826.00","1100000.00","2017-03-18","2018-01-17","2018-03-12","","","","","PADDOCK PARK NO 2 OF WELLINGTON","","N","C","2018-03-13","1235000.00","","",""
"RX-10365161","73414403090140120","12689 Headwater Circle","540000.00","2978.00","126","3960.00","575000.00","2017-09-11","2018-01-15","2018-03-09","","","","","ISLAND OF WELLINGTON","","N","C","2018-03-12","600000.00","","",""
"RX-10380812","73424407030001900","2220 Balsan Way","480000.00","3662.00","89","4614.00","489000.00","2017-11-08","2018-02-05","2018-03-06","","","","","Olympia","","N","C","2018-03-12","500000.00","","",""
"RX-10363623","73414409020370010","2210 Amesbury Court","380000.00","1928.00","154","2756.00","399900.00","2017-08-28","2018-02-03","2018-03-09","","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","C","2018-03-12","409000.00","","",""
"RX-10403612","73414416080000410","13375 Bedford Mews Court","310000.00","1900.00","6","2507.00","329000.00","2018-02-07","2018-02-13","2018-03-12","","","","","BEDFORD MEWS AT WELLINGTON","","N","C","2018-03-12","329000.00","","",""
"RX-10396251","73414404010360120","13571 Barberry Drive","398000.00","2079.00","16","2799.00","409900.00","2018-01-13","2018-01-29","2018-03-12","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2018-03-13","409900.00","","",""
"RX-10337938","73414404010230270","13733 Exotica Lane","350000.00","2074.00","172","2860.00","354900.00","2017-05-27","2017-11-24","2018-03-06","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2018-03-13","359900.00","","",""
"RX-10401981","73414424060010060","3250 Watercress Court","468000.00","2718.00","7","3664.00","475000.00","2018-02-01","2018-02-08","2018-03-09","","","","","OAKMONT ESTATES PUD","","N","C","2018-03-14","475000.00","","",""
"RX-10397110","73414409020070060","1847 Lindsey Court","452500.00","2440.00","17","3514.00","469900.00","2018-01-16","2018-02-02","2018-03-12","","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","C","2018-03-14","469900.00","","",""
"FX-10085108","73414422010000390","12474 World Cup Lane","850000.00","4230.00","146","6052.00","899000.00","2017-09-14","2018-02-07","2018-03-14","","","","","Equestrian Club","","","C","2018-03-14","899000.00","","",""
"RX-10356403","73414413080001870","3454 Florence Street","380000.00","1690.00","195","2398.00","399000.00","2017-08-04","2018-02-15","2018-03-14","","","","","Castellina","","N","C","2018-03-14","407000.00","","",""
"RX-10362445","73414424050000980","3425 Collonade Drive","530000.00","3846.00","50","4575.00","535000.00","2017-08-27","2017-10-16","2018-02-19","","","","","VERSAILLES","","N","C","2018-03-15","549000.00","","",""
"RX-10313526","73414407060000560","1600 Corsica Drive","540000.00","2004.00","336","2840.00","550000.00","2017-03-01","2018-01-31","2018-03-15","","","","","LAKEFIELD OF THE LANDINGS AT WELLINGTON PL 3B","","N","C","2018-03-15","550000.00","","",""
"RX-10403648","73414411010270360","11785 Greenbriar Circle","346000.00","1598.00","9","2299.00","345000.00","2018-02-07","2018-02-16","2018-03-15","","","","","SOUTH SHORE 2 OF WELLINGTON","","N","C","2018-03-16","345000.00","","",""
"RX-10358100","74414410300000570","1276 Waterway Cove Drive","260000.00","1614.00","157","2064.00","285000.00","2017-08-11","2018-01-15","2018-03-15","","","","","WATERWAY COVE OF WELLINGTON","","N","C","2018-03-16","348900.00","","",""
"RX-10730932","73414331020000460","15200 Oak Chase Court Court","475000.00","1576.00","3","1576.00","470000.00","2021-07-14","2021-07-17","2021-08-30","","","","","BINKS FOREST LANDINGS","","N","C","2021-09-02","470000.00","","2021-08-16",""
"RX-10387760","73414409030000040","2400 Newbury Court","715000.00","4832.00","46","6556.00","775000.00","2017-12-07","2018-01-22","2018-03-15","","","","","GREENVIEW COVE OF WELLINGTON","","N","C","2018-03-18","775000.00","","",""
"RX-10354328","73414403170100020","1050 Aviary Road","217659.00","1566.00","8","2139.00","227900.00","2017-07-28","2017-08-05","2018-03-16","","","","","EMERALD FOREST OF WELLINGTON","","N","C","2018-03-19","227900.00","","",""
"RX-10387057","73414409010100090","1194 Reading Terrace","412000.00","2367.00","18","3402.00","430000.00","2017-12-05","2017-12-23","2018-03-14","","","","","GREENVIEW SHORES 1 OF WELLINGTON","","N","C","2018-03-19","430000.00","","",""
"RX-10397544","73424407050023620","9781 Via Elegante","290000.00","2374.00","26","3034.00","329900.00","2018-01-17","2018-02-12","2018-03-15","","","","","BUENA VIDA","","N","C","2018-03-19","329500.00","","",""
"RX-10401851","73414409020340010","2004 Lynton Circle","339000.00","2129.00","1","3020.00","339000.00","2018-02-01","2018-02-02","2018-03-19","","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","C","2018-03-19","339000.00","","",""
"RX-10391696","73424417030002750","8085 Laborie Lane","425000.00","2000.00","56","2687.00","429000.00","2017-12-26","2018-02-20","2018-03-19","","","","","VILLAGEWALK","","N","C","2018-03-19","429000.00","","",""
"AX-10355569","73414423070000340","3642 Old Lighthouse Circle","355000.00","","127","","359000.00","2017-10-02","2018-02-06","2018-03-09","","","","","GRAND ISLE","","","C","2018-03-20","369000.00","","",""
