"Listing Number","Parcel ID","Short Address","Sold Price","SqFt - Living","Days On Market","SqFt - Total","List Price","Listing Date","Under Contract Date","Sold Date","Cancel Date","Expiration Date","Withdrawn Date","Temp Off Market Date","Subdivision","Under Contract Type","Statistical Listing Entry","Status","Status Change Date","Original List Price","Go Active Date","Expected Closing Date","Fallthrough Date"
"RX-10729459","73414401020010180","1195 Creek Side Drive","","4066.00","16","5063.00","950000.00","2021-07-07","","","","","2021-07-30","","Black Diamond","","N","E","2021-12-30","950000.00","2021-07-14","",""
"RX-10726772","73414414470000290","12211 Sunnydale Drive","","3380.00","75","4746.00","1999000.00","2021-06-24","","","","","","2021-09-07","HUNTERS CHASE OF PALM BEACH POLO & COUNTRY CLUB","","N","E","2021-12-31","1150000.00","","",""
"RX-10744981","73414404010110030","910 Foresteria Avenue","","2280.00","9","3962.00","497500.00","2021-09-12","","","","","","2021-09-24","SUGAR POND MANOR OF WELLINGTON","","N","E","2021-12-31","497500.00","2021-09-15","",""
"RX-10746045","73414403170100020","1050 Aviary Road","","1566.00","7","2139.00","415000.00","2021-09-16","","","","","2021-09-26","2021-09-25","EMERALD FOREST OF WELLINGTON","","N","E","2021-12-31","415000.00","","","2021-09-24"
"RX-10592788","73424417080007020","8184 Pine Cay Road","","2280.00","509","2687.00","440000.00","2020-01-15","","","","","2021-06-07","2020-07-17","VILLAGEWALK OF WELLINGTON 5","","N","E","2021-12-31","440000.00","","",""
"RX-10681726","73414409070010060","13876 Creston Place 0","","1547.00","0","1896.00","299995.00","2021-01-03","","","","","","2021-01-14","Towne Place","","N","E","2022-01-02","299995.00","2021-01-14","","2021-01-14"
"RX-10742642","73424407030003270","2207 Stotesbury Way","","4789.00","110","5614.00","1250000.00","2021-09-01","","","2022-01-07","","","","OLYMPIA","","N","L","2022-01-07","1189900.00","","","2021-12-20"
"RX-10729769","73414403100000630","12441 Sawgrass Court","","2160.00","0","2906.00","489000.00","2021-07-09","","","","","","2021-07-13","PINEWOOD EAST 2 OF WELLINGTON","","N","E","2022-01-09","489000.00","2021-07-13","",""
"RX-10755453","73414416110000630","2381 Stonegate Drive","","2182.00","70","2927.00","649000.00","2021-10-25","","","2022-01-03","","2021-12-10","","STONEGATE OF WELLINGTON","","N","L","2022-01-10","699000.00","","",""
"RX-10764585","73414401020020480","10520 Marsh Street","","2317.00","23","2966.00","545000.00","2021-12-14","","","2022-01-12","","","","BLACK DIAMOND PH 1","","N","L","2022-01-12","545000.00","2021-12-19","",""
"AX-10995228","73414404010180040","14244 Horseshoe Trace","","1562.00","49","2095.00","460000.00","2021-02-08","","","2021-03-29","","","","SUGAR POND MANOR OF WELLI","","","L","2021-03-29","460000.00","","",""
"RX-10702953","73414420090000450","3205 Olde Hampton Drive","","5975.00","4","41420.00","25000000.00","2021-03-26","","","2021-03-30","","","","GRAND PRIX FARMS","","N","L","2021-03-30","25000000.00","","",""
"RX-10594701","73414415100000180","2953 Hurlingham Drive","","9183.00","435","11530.00","13750000.00","2020-01-20","","","2021-03-30","","","","BRIDLE PATH OF P B POLO & COUNTRY CLUB","","N","L","2021-03-30","13750000.00","","",""
"RX-10699630","73414414370000100","2900 Bent Cypress Road","","3554.00","17","4424.00","2650000.00","2021-03-14","","","2021-03-31","","","","Bent Cypress","","N","L","2021-03-31","2650000.00","","",""
"RX-10839917","73414409020680090","2718 Yarmouth Drive","","2382.00","41","2970.00","768000.00","2022-10-19","","","","","","2022-11-29","GREENVIEW SHORES 2 OF WELLINGTON","","N","O","2022-11-29","768000.00","","",""
"RX-10444013","73414332030220010","14748 Horseshoe Trace","","5035.00","1075","7072.00","1950000.00","2018-06-29","","","","","","2022-11-18","PADDOCK PARK 1 OF WELLINGTON","","N","O","2022-11-18","1520000.00","","","2021-05-27"
"RX-10811798","73414409020740140","13645 Folkestone Court","","2942.00","12","4037.00","859000.00","2022-06-26","","","","","","2022-07-08","GREENVIEW SHORES 2 OF WELLINGTON","","N","O","2022-07-08","899000.00","","",""
"RX-10834489","73414423070000320","3634 Old Lighthouse Circle","","1536.00","31","2245.00","580000.00","2022-09-24","","","","","","2022-11-03","ORANGE POINT TR C","","N","O","2022-11-03","590000.00","","","2022-11-03"
"RX-10771779","73414402020000250","912 Cindy Circle Lane","","3992.00","275","11003.00","1950000.00","2022-01-23","","","","","","2022-10-31","PALM BEACH LITTLE RANCHES EAST OF WELLINGTON","","N","O","2022-10-31","1995000.00","","","2022-03-24"
"RX-10873871","73414420180000140","14740 Grand Prix Village Drive","","4089.00","88","22941.00","11975000.00","2023-03-11","","","","","","2023-06-07","GRAND PRIX VILLAGE SOUTH","","N","O","2023-06-07","11975000.00","","",""
"RX-10820686","73414404170000820","1051 Aviary Road","","1647.00","34","2227.00","550000.00","2022-07-29","","","","","","2022-09-02","EMERALD FOREST OF WELLINGTON 2","","N","O","2022-09-02","550000.00","2022-07-30","",""
"RX-10893524","73414413080001530","2749 Siena Circle","","1840.00","27","2463.00","709900.00","2023-05-30","","","","","","2023-07-02","Castellina","","","O","2023-07-02","729900.00","2023-06-05","",""
"RX-10876091","73424417020008980","9832 Stover Way","","3035.00","0","4422.00","715000.00","2023-03-23","","","","","","2023-04-03","OLYMPIA 2","","N","O","2023-04-03","715000.00","2023-04-03","","2023-04-03"
"RX-10884287","73414414240000210","2336 Golf Brook Drive","","4562.00","35","5990.00","3500000.00","2023-04-25","","","","","","2023-05-30","Oak Tree Estates - Golf Brook","","N","O","2023-05-30","3000000.00","","",""
"FX-10339549","73414421040000540","3855 Fieldview Way","","4483.00","0","5499.00","4500000.00","2022-07-12","","","","","","","Southfields Ph 02 Pb Polo","","","O","2023-02-13","5250000.00","","",""
"AX-11423021","73424417020016460","2819 Pillsbury Way","","5677.00","0","6884.00","850000.00","2023-07-21","","","","","","","OLYMPIA 2","","N","O","2023-07-21","850000.00","","",""
"RX-10877566","73414401020050200","1324 Beacon Circle","","3823.00","6","4888.00","899000.00","2023-03-29","","","","","","2023-04-04","BLACK DIAMOND PH 1","","N","O","2023-04-04","899000.00","","",""
"RX-10859572","73404413000005250","16494 Deer Path Lane","","3071.00","75","4375.00","1500000.00","2023-01-19","","","","","","2023-04-04","RUSTIC RANCH","","N","O","2023-04-04","1500000.00","","",""
"RX-10852042","73424407050021670","9269 Via Grande W","","3064.00","131","3718.00","800000.00","2022-12-14","","","","","","2023-04-26","BUENA VIDA","","N","O","2023-04-26","820000.00","","","2023-02-27"
"RX-10872995","73414429010000430","14750 Palm Beach Point Boulevard","","2648.00","71","9822.00","6975000.00","2023-03-09","","","","","","2023-05-19","PALM BEACH POINT EAST","","N","O","2023-05-19","6975000.00","","",""
"RX-10843076","73424418010005950","2339 Waburton Terrace","","3035.00","101","4802.00","699900.00","2022-11-02","","","","","","2023-02-24","Waburton","","N","O","2023-02-24","719900.00","","","2023-02-24"
"RX-10856322","73414414290000030","11180 Isle Brook Court","","4007.00","133","4782.00","2930000.00","2023-01-06","","","","","","2023-05-19","Brookside","","N","O","2023-05-19","2930000.00","","",""
"RX-10865330","73414409020690100","2707 Yarmouth Drive","","1768.00","60","2544.00","699900.00","2023-02-06","","","","","","2023-04-07","GREENVIEW SHORES 2 OF WELLINGTON","","N","O","2023-04-07","715000.00","","",""
"RX-10864259","73424417080006900","8304 Pine Cay Road","","2001.00","100","2687.00","729000.00","2023-02-03","","","","","","2023-05-18","VILLAGEWALK OF WELLINGTON 5","","N","O","2023-05-18","759000.00","2023-02-07","","2023-02-07"
"RX-10896341","73414426090000400","11316 Mainsail Court","","3668.00","13","4634.00","995000.00","2023-06-10","","","","","","2023-06-23","ISLES AT WELLINGTON 8","","","O","2023-06-24","995000.00","","",""
"RX-10862616","73414417010670010","14169 Belmont Trace","","4619.00","165","12270.00","7500000.00","2023-01-31","","","","","","2023-07-15","SADDLE TRAIL PARK OF WELLINGTON","","N","O","2023-07-15","8500000.00","","",""
"RX-10876023","73424417050005780","8376 Yorke Road","","2520.00","0","3387.00","699900.00","2023-03-23","","","","","","2023-03-24","VILLAGEWALK OF WELLINGTON 4","","N","O","2023-03-24","699900.00","2023-03-24","",""
"RX-10848730","73414408010260070","14854 Paddock Dr Drive","","4087.00","89","7767.00","2200000.00","2022-11-28","","","","","","2023-02-27","PADDOCK PARK NO 2 OF WELLINGTON","","N","O","2023-02-27","2200000.00","2022-11-30","",""
"RX-10879575","73424407050024010","9582 E Via Grandezza E","","3288.00","44","4018.00","929000.00","2023-04-06","","","","","","2023-05-20","Buena Vida","","N","O","2023-05-20","929000.00","","",""
"RX-10897373","73424418010005730","9934 Shepard Place","","2956.00","4","3458.00","785000.00","2023-06-14","","","","","","2023-07-05","OLYMPIA","","","O","2023-07-05","785000.00","","","2023-07-05"
"RX-10857449","73414415150000320","12360 Sunnydale Drive","","3155.00","0","4140.00","1999900.00","2023-01-11","","","","","","2023-01-30","HUNTERS CHASE OF PALM BEACH POLO & COUNT","","N","O","2023-01-31","1999900.00","2023-01-30","",""
"RX-10883412","73414409030000870","13151 Halifax Court","","2527.00","58","3284.00","1550000.00","2023-04-18","","","","","","2023-06-27","GREENVIEW COVE OF WELLINGTON","","N","O","2023-06-27","1650000.00","2023-04-30","",""
"RX-10826369","73414426080000420","11632 Knightsbridge Place","","4143.00","214","5549.00","1755000.00","2022-08-22","","","","","","2023-06-13","ISLES AT WELLINGTON 7","","N","O","2023-06-13","1799000.00","","",""
"RX-10863823","73414404010100040","14358 Horseshoe Trace W","","2325.00","11","3092.00","675000.00","2023-02-04","","","","","","2023-02-15","SUGAR POND MANOR OF WELLINGTON","","N","O","2023-02-15","675000.00","","",""
"RX-10880756","73414426030000210","11216 Maritime Court","","2865.00","91","3774.00","725000.00","2023-04-11","","","","","","2023-07-11","ISLES AT WELLINGTON 2","","N","O","2023-07-11","750000.00","","",""
"RX-10860199","73414424050001500","10333 Trianon Place","","2793.00","17","3632.00","1100000.00","2023-01-21","","","","","","2023-02-07","VERSAILLES","","N","O","2023-02-09","1100000.00","","",""
"RX-10863857","73414409030001340","2071 Greenview Cove Drive","","2823.00","160","3889.00","1050000.00","2023-02-04","","","","","","2023-07-14","GREENVIEW COVE OF WELLINGTON / POLO WEST ESTATES","","N","O","2023-07-14","1050000.00","","",""
"RX-10866573","73414424050004490","10775 Versailles Boulevard","","5000.00","79","5723.00","1950000.00","2023-02-15","","","","","","2023-07-12","VERSAILLES","","N","O","2023-07-12","2395000.00","2023-03-03","","2023-07-12"
"RX-10831916","73414409030000041","2400 Newbury Court","","4832.00","269","6556.00","1759000.00","2022-09-10","","","","","","2023-06-28","GREENVIEW COVE OF WELLINGTON / Polo West Estates","","N","O","2023-06-28","1795000.00","","",""
"RX-10853411","73414418010110020","2930 Piper Way","","2860.00","61","4583.00","1595000.00","2022-12-21","","","","","","2023-02-20","WELLINGTON AERO CLUB OF THE LANDINGS AT WELLINGTON","","N","O","2023-03-16","1695000.00","","",""
"RX-10880590","73414422010001320","12388 Equine Lane","","3002.00","67","4164.00","1450000.00","2023-04-10","","","","","","2023-06-16","EQUESTRIAN CLUB","","N","O","2023-06-16","1450000.00","","",""
"FX-10376233","73424407050011130","8808 Via Prestigio W","","2695.00","0","3349.00","684000.00","2023-04-19","","","","","","","Buena Vida","","N","O","2023-07-21","719000.00","","",""
"RX-10879230","73414331010000140","250 Button Bush Lane","","2337.00","25","3150.00","799000.00","2023-04-05","","","","","","2023-04-30","BINKS FOREST OF THE LANDINGS AT WELLINGTON 3","","N","O","2023-04-30","799000.00","","",""
"RX-10860531","73414409040000150","1598 Windship Circle","","1658.00","62","2128.00","549800.00","2023-01-23","","","","","","2023-04-02","MEADOWLAND COVE 1 OF WELLINGTON","","N","O","2023-04-02","549900.00","","","2023-03-28"
"RX-10771925","73424417020013130","9245 Delemar Court","","4017.00","5","5248.00","995000.00","2022-01-24","","","","","2022-12-30","2022-01-29","DANFORTH","","N","E","2022-12-31","995000.00","","",""
"RX-10796602","73414424050002810","10778 Versailles Boulevard","","5787.00","59","7078.00","1569999.00","2022-05-02","","","","","","","VERSAILLES","","N","E","2022-06-30","1750000.00","","",""
"RX-10733297","73414413080000100","3222 Siena Circle","","3140.00","116","4129.00","998000.00","2021-07-23","","","","","","2021-11-19","CASTELLINA","","N","E","2022-07-01","998000.00","2021-07-26","",""
"RX-10858271","73414409030001180","2344 Sunderland Avenue","","3167.00","31","4302.00","1790000.00","2023-01-14","","","","","2023-02-14","","GREENVIEW COVE OF WELLINGTON","","N","W","2023-02-14","1990000.00","","",""
"RX-10887768","73414411020040020","11559 Sanderling Drive","","2181.00","33","2741.00","675000.00","2023-05-07","","","","","2023-07-12","","EASTWOOD OF WELLINGTON","","N","W","2023-07-12","675000.00","","","2023-06-20"
"RX-10848225","73404413000001310","16130 Rustic Road","","1633.00","138","2241.00","1950000.00","2022-11-22","","","","","2023-04-09","","Rustic Ranches","","N","W","2023-04-09","2000000.00","","",""
"RX-10847205","73404413000001300","16028 Rustic Road","","1056.00","140","1364.00","2450000.00","2022-11-20","","","","","2023-04-09","","Rustic Ranches","","N","W","2023-04-09","2500000.00","","",""
"RX-10859971","73414415020000080","12172 Longwood Green Drive","","3630.00","111","4440.00","3349000.00","2023-01-20","","","","","2023-05-11","","LONGWOOD GREEN OF PALM BEACH POLO AND COUNTRY CLUB","","N","W","2023-05-11","3449000.00","","",""
"RX-10618630","73414401020050360","1388 Beacon Circle","","3823.00","35","4727.00","495000.00","2020-04-27","","","","","","2020-06-01","BLACK DIAMOND PH 1","","N","E","2021-03-31","535000.00","","",""
"RX-10701523","73414407020020010","15575 Cedar Bluff Place","","3183.00","23","4168.00","710000.00","2021-03-21","","","2021-04-13","","","","MEADOW WOOD OF THE LANDINGS AT WELLINGTO","","N","L","2021-04-13","710000.00","","",""
"RX-10699579","73414426050000310","11614 Sunrise View Lane","","4676.00","23","5958.00","1500000.00","2021-03-14","","","2021-04-06","","","2021-03-23","ISLES AT WELLINGTON","","N","L","2021-04-06","1500000.00","","",""
"RX-10641705","73414410300000570","1276 Waterway Cove Drive","","1614.00","233","2064.00","318900.00","2020-07-23","","","2021-04-09","","","2020-08-26","WATERWAY COVE OF WELLINGTON","","N","L","2021-04-09","318900.00","","","2020-08-26"
"RX-10705033","73414416080000610","13279 Bedford Mews Court","","1231.00","6","1675.00","389000.00","2021-04-03","","","2021-04-09","","","","BEDFORD MEWS AT WELLINGTON","","N","L","2021-04-09","379000.00","","",""
"RX-10678202","73424417020013010","2652 Danforth Terrace","","3467.00","119","4723.00","579000.00","2020-12-14","2021-01-19","","2021-04-12","","","","OLYMPIA","N","N","L","2021-04-13","579000.00","","",""
"RX-10692975","73414422010000980","12309 Equine Lane","","3002.00","57","4164.00","869900.00","2021-02-15","","","2021-04-13","","","2021-02-19","EQUESTRIAN CLUB","","N","L","2021-04-13","869900.00","","",""
"RX-10695201","73414424050002630","3606 Royalle Terrace","","2581.00","44","3174.00","539000.00","2021-02-25","","","2021-04-13","","","2021-02-28","VERSAILLES","","N","L","2021-04-14","539000.00","2021-02-28","",""
"RX-10704419","73414404150000360","13385 Kingsbury Drive","","2574.00","14","3505.00","660000.00","2021-04-01","","","2021-04-15","","","","BARRINGTON WOODS OF WELLINGTON","","N","L","2021-04-15","660000.00","","",""
"RX-10867528","73414413080001030","4132 Siena Circle","","3292.00","50","4761.00","1499000.00","2023-02-19","","","","","2023-04-12","","CASTELLINA","","N","W","2023-04-14","1499000.00","2023-02-21","",""
"RX-10734527","73414407020080030","1265 Longlea Terrace","","2374.00","393","3600.00","1100000.00","2021-07-27","","","","","2022-08-24","","MEADOW WOOD OF THE LANDINGS AT WELLINGTON","","N","W","2022-08-24","1250000.00","","",""
"RX-10708424","73414411010320080","11711 Laurel Valley Circle","","1633.00","0","2450.00","399900.00","2021-04-15","","","2021-04-16","","","","SOUTH SHORE 2 OF WELLINGTON","","N","L","2021-04-16","399900.00","2021-04-16","",""
"RX-10666993","73414418010090100","15450 Grumman Court","","2910.00","173","5970.00","1595000.00","2020-10-28","","","2021-04-19","","","","WELLINGTON AERO CLUB OF THE LANDINGS AT WELLINGTON","","N","L","2021-04-19","1595000.00","","",""
"RX-10674665","73414411030050110","1281 Belmore Terrace","","2334.00","142","3154.00","440000.00","2020-11-29","2021-03-29","","2021-04-20","","","","EASTWOOD OF WELLINGTON 2","","N","L","2021-04-20","440000.00","","",""
"RX-10651090","73414419010050130","15495 Sunnyland Lane","","8019.00","234","16620.00","11300000.00","2020-08-31","","","2021-04-22","","","","PALM BEACH POINT","","N","L","2021-04-22","11300000.00","","",""
"RX-10675716","73414418010170020","15725 Boeing Court","","5010.00","143","6542.00","1595000.00","2020-12-03","","","","","","","WELLINGTON AERO CLUB OF THE LANDINGS AT WELLINGTON","","N","E","2021-04-25","1495000.00","","",""
"RX-10490720","73414421100000020","13893 Gracida Street","","7005.00","852","26430.00","28750000.00","2018-12-27","","","","","","","MIDA FARMS","","N","E","2021-04-27","28750000.00","","",""
"RX-10594668","73414422010000240","12497 Equine Lane","","3740.00","273","4870.00","875000.00","2020-01-22","","","","","","","EQUESTRIAN CLUB","","N","E","2021-04-28","895000.00","","","2021-04-27"
"RX-10666919","73414418010130070","2685 Greenbriar Boulevard","","6488.00","102","9056.00","2249000.00","2020-10-28","","","","","","2021-02-07","WELLINGTON AERO CLUB OF THE LANDINGS AT WELLINGTON","","N","E","2021-04-28","2249000.00","","",""
"RX-10619094","73414403190000560","661 Lake Wellington Drive","","1408.00","15","1896.00","375000.00","2020-04-29","","","","","","2020-05-14","MONTEREY ON THE LAKE","","N","E","2021-04-28","375000.00","","",""
"RX-10623830","73414420180000030","3888 Gem Twist Court","","2600.00","342","20390.00","11250000.00","2020-05-19","","","2021-04-26","","","","GRAND PRIX VILLAGE SOUTH","","N","L","2021-04-26","11250000.00","","",""
"RX-10646065","73414417010820060","14235 Equestrian Way","","5529.00","262","15204.00","6495000.00","2020-08-11","","","2021-04-30","","","","SADDLE TRAIL PARK OF WELLINGTON","","N","L","2021-05-02","6495000.00","","",""
"RX-10677045","73424407030004510","9869 Woodworth Court","","2573.00","142","3021.00","445000.00","2020-12-09","","","2021-04-30","","","2020-12-10","Olympia","","N","L","2021-05-03","445000.00","","",""
"RX-10709853","73414426050001790","11620 S Sea Court","","4005.00","3","4981.00","899000.00","2021-04-21","","","2021-05-03","","","","ISLES AT WELLINGTON 4","","N","L","2021-05-03","899000.00","","","2021-05-03"
"RX-10562601","73414414440000080","2699 Sheltingham Drive","","5191.00","269","7569.00","2895000.00","2019-09-20","","","","","","2020-06-15","KENSINGTON","","N","E","2021-05-01","3275000.00","","",""
"RX-10653790","73414407050000940","1975 S Club Drive","","3409.00","51","4617.00","635000.00","2020-09-10","","","","","","2020-12-12","LAKEFIELD OF THE LANDINGS AT WELLINGTON 3A","","N","E","2021-05-02","645000.00","","","2020-12-12"
"RX-10621744","73414415110000010","12670 Sunnydale Drive","","2614.00","78","3645.00","875000.00","2020-05-11","","","","","","2020-07-28","HUNTERS CHASE OF PALM BEACH POLO & COUNT","","N","E","2021-05-10","875000.00","","",""
"FX-10283051","73414411090000130","11869 Donlin Drive","","1656.00","0","2397.00","335000.00","2021-05-05","","","2021-05-05","","","","Park Place Wellington","","","L","2021-05-05","335000.00","","",""
"RX-10612793","73414420180000060","3905 Gem Twist Court","","3605.00","406","33153.00","6495000.00","2020-03-27","","","2021-05-07","","","","GRAND PRIX VILLAGE SOUTH","","N","L","2021-05-07","8499000.00","","",""
"RX-10709054","73414426090000420","11354 Mainsail Court","","3066.00","19","4076.00","749000.00","2021-04-18","2021-04-26","","2021-05-07","","","","ISLES AT WELLINGTON 8","U","N","L","2021-05-07","749000.00","","2021-07-01",""
"RX-10673162","73414415180000240","12917 Mizner Way","","5445.00","172","6929.00","3700000.00","2020-11-20","","","2021-05-11","","","","MIZNER ESTATES OF PALM BEACH POLO & COUN","","N","L","2021-05-11","3700000.00","","",""
"RX-10715506","73414404010780010","1797 Wisteria Street","","1974.00","1","2820.00","499900.00","2021-05-12","","","2021-05-13","","","","SUGAR POND MANOR OF WELLINGTON","","N","L","2021-05-13","499900.00","","",""
"RX-10653431","73414413080001380","3529 Siena Circle","","3220.00","247","4459.00","1185000.00","2020-09-08","","","2021-05-13","","","","CASTELLINA","","N","L","2021-05-13","1290000.00","","",""
"RX-10662634","73414417010820080","14289 Equestrian Way","","4537.00","215","13885.00","4750000.00","2020-10-12","","","2021-05-15","","","","SADDLE TRAIL PARK OF WELLINGTON","","N","L","2021-05-15","4950000.00","","",""
"RX-10658459","73414418010010050","2135 Windsock Way","","4544.00","311","6319.00","2500000.00","2020-09-26","","","","","","2021-08-03","WELLINGTON AERO CLUB OF THE LANDINGS AT WELLINGTON","","N","E","2021-09-26","2450000.00","","",""
"RX-10336613","73414428000005240","4452 South Shore Boulevard","","6292.00","1459","28029.00","13000000.00","2017-05-22","","","","","","","N/A","","N","E","2021-05-20","15000000.00","","",""
"RX-10652952","73414410030010190","1376 Sailboat Circle","","2772.00","250","3960.00","589777.00","2020-09-06","","","2021-05-17","","","2021-05-16","SAILBOAT POINT OF WELLINGTON","","N","L","2021-05-17","599777.00","","","2021-05-14"
"RX-10701891","00424405080000950","8641 Wellington View Drive","","4708.00","53","5925.00","1399000.00","2021-03-22","2021-04-09","","2021-05-14","","","","Wellington View","U","N","L","2021-05-17","1399000.00","","2021-06-30",""
"RX-10707854","73414426090000530","11329 Regatta Lane","","3088.00","34","4240.00","720000.00","2021-04-14","","","2021-05-18","","","","ISLES AT WELLINGTON 8","","N","L","2021-05-18","700000.00","","",""
"RX-10665939","73414415070000260","2514 Players Court","","3233.00","207","3921.00","1300000.00","2020-10-24","","","2021-05-19","","","","EAGLES LANDING OF P B POLO AND COUNTRY CLUB","","N","L","2021-05-19","1150000.00","","",""
"RX-10690491","73414426020001290","11063 Pacifica Street","","3002.00","104","3814.00","529900.00","2021-02-06","2021-04-05","","2021-05-21","","","","ORANGE GROVE EST","N","N","L","2021-05-21","529900.00","","2021-06-04",""
"FX-10260361","73414420180000140","14740 Grand Prix Village Drive","","2500.00","177","","6300000.00","2020-11-27","","","2021-05-23","","","","Grand Prix Village South","","","L","2021-05-23","6300000.00","","",""
"RX-10704878","73414410010240110","1202 Essex Drive","","1865.00","21","2654.00","394800.00","2021-04-02","","","2021-05-24","","2021-05-24","2021-05-24","SOUTH SHORE 1 OF WELLINGTON","","N","L","2021-05-24","394800.00","","","2021-05-24"
"FX-10313729","73414411030040320","1020 Larch Way","","2127.00","7","3001.00","525000.00","2022-01-07","","","2022-01-14","","","","EASTWOOD OF WELLINGTON 2","","","L","2022-01-14","525000.00","","",""
"RX-10733823","73414401020040460","1375 Beacon Circle","","4123.00","173","5785.00","879000.00","2021-07-26","","","2022-01-15","","","","BLACK DIAMOND PH 1","","N","L","2022-01-15","899000.00","","",""
"RX-10751205","73414404010680370","1424 Primrose Lane","","2452.00","94","3176.00","674900.00","2021-10-10","","","","","","","SUGAR POND MANOR OF WELLINGTON","","N","E","2022-01-12","699900.00","","",""
"RX-10731435","73414401020010020","1227 Creekside Drive","","3216.00","1","3990.00","1150000.00","2021-07-16","","","","","2021-07-17","","BLACK DIAMOND PH 1","","N","E","2022-01-14","1150000.00","","",""
"RX-10752244","73404413000001010","16031 Rustic Road","","2526.00","96","7702.00","1270000.00","2021-10-15","","","2022-01-19","","","","Rustic Ranches","","N","L","2022-01-19","1300000.00","","",""
"RX-10686003","73414421030000020","3445 Santa Barbara Drive 3445","","7983.00","360","11940.00","4495000.00","2021-01-20","","","","","","","SOUTHFIELDS WELLINGTON COUNTRY","","N","E","2022-01-20","5850000.00","","","2022-01-16"
"RX-10739652","73424407050021700","9317 Via Grande W","","1886.00","17","2592.00","389000.00","2021-08-19","","","","","","","BUENA VIDA","","N","E","2022-01-20","389000.00","","","2022-01-20"
"RX-10691325","73414420180000080","3794 Shutterfly Way","","2358.00","348","13232.00","15500000.00","2021-02-10","","","","","","","GRAND PRIX VILLAGE SOUTH","","N","E","2022-01-24","15500000.00","","",""
"RX-10715984","73414415230000150","3032 Blue Cypress Lane","","3075.00","258","4087.00","3000000.00","2021-05-14","","","2022-01-27","","","","BLUE CYPRESS REPL AT PALM BEACH POLO & COUNTRY CLUB","","N","L","2022-01-27","2999999.00","","",""
"RX-10771883","73414410290001120","1984 White Coral Way","","2201.00","7","2772.00","670000.00","2022-01-23","","","2022-01-31","","","","WELLINGTON TR 43","","N","L","2022-01-31","670000.00","2022-01-24","",""
"RX-10706741","73414433000001250","13401 55th Street S","","14987.00","299","22639.00","7995000.00","2021-04-07","","","2022-01-31","","2022-01-24","","Palm Glade Ranches - South Shore -  S of Lake Worth Road","","N","L","2022-01-31","8500000.00","2021-04-10","","2021-08-22"
"AX-10905227","73414332030240120","827 Squire Drive","","2874.00","546","4361.00","875000.00","2020-08-03","","","","","","","PADDOCK PARK 1 OF WELLING","","","E","2022-02-01","799900.00","","",""
"RX-10766348","73414409020180360","1618 Farmington Avenue","","2014.00","38","2547.00","649000.00","2021-12-24","","","","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","E","2022-01-31","649000.00","","",""
"RX-10756350","73424417060019020","9202 Dupont Place","","2888.00","7","3512.00","586000.00","2021-11-02","","","","","","2021-11-09","OLYMPIA 2","","N","E","2022-01-31","686000.00","","",""
"RX-10743995","73424407030000370","8965 Alexandra Circle","","2325.00","40","3987.00","574900.00","2021-09-08","","","","","2021-10-19","","OLYMPIA 1","","N","E","2022-01-31","574900.00","2021-09-09","",""
"RX-10730602","73414422010001080","12488 Equine Lane","","3892.00","64","4581.00","1149000.00","2021-07-12","","","","","","2021-09-23","EQUESTRIAN CLUB","","N","E","2022-02-01","1150000.00","2021-07-28","",""
"RX-10689833","73414414410000150","2916 Winding Oak Lane","","5695.00","10","6892.00","4500000.00","2021-02-03","","","","","","2021-02-13","WINDING OAKS","","N","E","2022-02-03","4500000.00","","",""
"RX-10718669","73424417020011640","9341 Glidden Court","","3963.00","256","5334.00","950000.00","2021-05-24","","","2022-02-04","","","","OLYMPIA 2","","N","L","2022-02-04","650000.00","","",""
"RX-10762934","73414410300000950","1343 Waterway Cove Drive","","1565.00","61","2025.00","425000.00","2021-12-06","","","2022-02-05","","","","WATERWAY COVE OF WELLINGTON","","N","L","2022-02-05","450000.00","","",""
"RX-10766274","73424417020009490","2735 Shaughnessy Drive","","3321.00","38","3733.00","769000.00","2021-12-23","2022-01-09","","2022-02-07","","","","OLYMPIA 2","N","N","L","2022-02-07","769000.00","","2022-02-09",""
"RX-10748911","73414410010090080","1392 Riverside Circle","","2358.00","109","2710.00","550000.00","2021-09-30","","","2022-01-17","","","","SOUTH SHORE 1 OF WELLINGTON","","N","L","2022-02-07","550000.00","","2021-11-15",""
"RX-10710490","73414428000005060","13442 Indian Mound Road","","1002.00","291","6355.00","6500000.00","2021-04-22","","","2022-02-07","","","","N/A","","N","L","2022-02-07","6000000.00","","",""
"RX-10741246","73414401020010050","1221 Creekside Drive","","3216.00","123","3990.00","875000.00","2021-08-26","","","","","","","BLACK DIAMOND","","N","E","2022-02-09","899900.00","","","2022-01-13"
"RX-10685516","73414418030000350","2668 Country Golf Drive","","1790.00","334","2528.00","300000.00","2021-01-18","","","","","","","LAKEFIELD OF THE LANDINGS AT WELLINGTON 2B","","N","E","2022-02-11","300000.00","","2021-08-31","2022-02-11"
"RX-10752733","73414424050000650","3510 Collonade Drive","","2469.00","36","3045.00","650000.00","2021-10-17","","","2022-02-09","","","2022-01-11","VERSAILLES","","N","L","2022-02-09","650000.00","2021-10-22","","2022-01-07"
"RX-10752274","73414424050003460","10546 Versailles Boulevard","","6179.00","51","7398.00","1549000.00","2021-10-14","","","","","2021-12-08","","VERSAILLES","","N","E","2022-02-14","1599000.00","2021-10-28","",""
